"住所CD"	"都道府県CD"	"市区町村CD"	"町域CD"	"郵便番号"	"事業所フラグ"	"廃止フラグ"	"都道府県"	"都道府県カナ"	"市区町村"	"市区町村カナ"	"町域"	"町域カナ"	"町域補足"	"京都通り名"	"字丁目"	"字丁目カナ"	"補足"	"事業所名"	"事業所名カナ"	"事業所住所"	"新住所CD"
965082700	7	7202	72020208	"965-0827"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町堤沢"	"モンデンマチツツミザワ"									
965084300	7	7202	72020209	"965-0843"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町徳久"	"モンデンマチトクヒサ"									
965084200	7	7202	72020210	"965-0842"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町中野"	"モンデンマチナカノ"									
965084600	7	7202	72020211	"965-0846"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町飯寺"	"モンデンマチニイデラ"									
965852000	7	7202	72020211	"965-8520"	1	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町飯寺"	"モンデンマチニイデラ"						"オリンパス光電子　（株）　会津事業場"	"オリンパスヒカリデンシ　カブシキカイシヤ　アイヅジギヨウジヨウ"	"門田町飯寺村西５００"	
965082900	7	7202	72020230	"965-0829"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町根岸東"	"モンデンマチネギシヒガシ"									
965083400	7	7202	72020212	"965-0834"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町年貢町"	"モンデンマチネングマチ"									
965084100	7	7202	72020213	"965-0841"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"門田町日吉"	"モンデンマチヒヨシ"									
965000900	7	7202	72020224	"965-0009"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"八角町"	"ヤスミマチ"									
965085700	7	7202	72020214	"965-0857"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"柳原町"	"ヤナギワラマチ"									
965087600	7	7202	72020215	"965-0876"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"山鹿町"	"ヤマガマチ"									
965858500	7	7202	72020215	"965-8585"	1	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"山鹿町"	"ヤマガマチ"						"財団法人　竹田綜合病院"	"ザイダンホウジン　タケダソウゴウビヨウイン"	"山鹿町３－２７"	
965002100	7	7202	72020216	"965-0021"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"山見町"	"ヤマミマチ"									
965850300	7	7202	72020216	"965-8503"	1	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"山見町"	"ヤマミマチ"						"会津若松警察署"	"アイヅワカマツケイサツシヨ"	"山見町２４８"	
965086300	7	7202	72020217	"965-0863"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"湯川町"	"ユガワマチ"									
965082100	7	7202	72020218	"965-0821"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"湯川南"	"ユガワミナミ"									
965004600	7	7202	72020219	"965-0046"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"八日町"	"ヨウカマチ"									
965087500	7	7202	72020220	"965-0875"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"米代"	"ヨネダイ"									
965081100	7	7202	72020221	"965-0811"	0	0	"福島県"	"フクシマケン"	"会津若松市"	"アイヅワカマツシ"	"和田"	"ワダ"									
963000000	7	7203	72030000	"963-0000"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"		"　"	"（該当なし）"								
963800600	7	7203	72030001	"963-8006"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"赤木町"	"アカギマチ"									
963066700	7	7203	72030002	"963-0667"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"阿久津町"	"アクツマチ"									
963010700	7	7203	72030003	"963-0107"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積"	"アサカ"									
963019200	7	7203	72030003	"963-0192"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積"	"アサカ"						"根本石油　株式会社"	"ネモトセキユ　カブシキガイシヤ"	"安積２丁目３７"	
963011700	7	7203	72030235	"963-0117"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積荒井"	"アサカアライ"									
963011600	7	7203	72030236	"963-0116"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積荒井本町"	"アサカアライモトマチ"									
963011800	7	7203	72030237	"963-0118"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積北井"	"アサカキタイ"									
963011400	7	7203	72030004	"963-0114"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町"	"アサカマチ"			"柴宮東"	"シバミヤヒガシ"					
963011100	7	7203	72030005	"963-0111"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町荒井"	"アサカマチアライ"									
963011300	7	7203	72030006	"963-0113"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町牛庭"	"アサカマチウシニワ"									
963010300	7	7203	72030007	"963-0103"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町大森町"	"アサカマチオオモリチョウ"									
963010200	7	7203	72030008	"963-0102"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町笹川"	"アサカマチササガワ"									
963019500	7	7203	72030008	"963-0195"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町笹川"	"アサカマチササガワ"						"福島日野自動車　株式会社"	"フクシマヒノジドウシヤ　カブシキガイシヤ"	"安積町笹川蜂田５－１"	
963019800	7	7203	72030008	"963-0198"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町笹川"	"アサカマチササガワ"						"医療法人　安積保養園"	"イリヨウホウジン　アサカホヨウエン"	"安積町笹川経坦４５"	
963019600	7	7203	72030008	"963-0196"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町笹川"	"アサカマチササガワ"						"日本全薬工業　株式会社"	"ニホンゼンヤクコウギヨウ　カブシキガイシヤ"	"安積町笹川平ノ上１－１"	
963010500	7	7203	72030009	"963-0105"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町長久保"	"アサカマチナガクボ"									
963019700	7	7203	72030009	"963-0197"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町長久保"	"アサカマチナガクボ"						"財団法人　慈山会医学研究所付属坪井病院"	"ザイダンホウジン　ジザンカイイガクケンキユウジヨフゾクツボイビヨウイン"	"安積町長久保１丁目１０－１３"	
963011200	7	7203	72030010	"963-0112"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町成田"	"アサカマチナリタ"									
963010100	7	7203	72030011	"963-0101"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町日出山"	"アサカマチヒデノヤマ"									
963010400	7	7203	72030012	"963-0104"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町南長久保"	"アサカマチミナミナガクボ"									
963010900	7	7203	72030013	"963-0109"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"安積町吉田"	"アサカマチヨシタ"									
963802400	7	7203	72030014	"963-8024"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"朝日"	"アサヒ"									
963860100	7	7203	72030014	"963-8601"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"朝日"	"アサヒ"						"郡山市役所"	"コオリヤマシヤクシヨ"	"朝日１丁目２３－７"	
963850200	7	7203	72030014	"963-8502"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"朝日"	"アサヒ"						"福島さくら農業協同組合"	"フクシマサクラノウギヨウキヨウドウクミアイ"	"朝日２丁目１４－７"	
963887300	7	7203	72030015	"963-8873"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"愛宕町"	"アタゴマチ"									
963130400	7	7203	72030016	"963-1304"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町安子島"	"アタミマチアコガシマ"									
963138800	7	7203	72030016	"963-1388"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町安子島"	"アタミマチアコガシマ"						"東北花材　株式会社"	"トウホクカザイ　カブシキガイシヤ"	"熱海町安子島薬師堂１２５"	
963138600	7	7203	72030016	"963-1386"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町安子島"	"アタミマチアコガシマ"						"中山商事　株式会社　郡山営業所"	"ナカヤマシヨウジ　カブシキガイシヤ　コオリヤマエイギヨウシヨ"	"熱海町安子島南原１３－１"	
963130900	7	7203	72030017	"963-1309"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町熱海"	"アタミマチアタミ"									
963138300	7	7203	72030017	"963-1383"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町熱海"	"アタミマチアタミ"						"一般財団法人　太田総合病院附属　太田熱海病院"	"イツパンザイダンホウジン　オオタソウゴウビヨウインフゾク　オオタアタミビヨウイン"	"熱海町熱海５丁目２４０"	
963138700	7	7203	72030017	"963-1387"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町熱海"	"アタミマチアタミ"						"ホテル華の湯"	"ホテルハナノユ"	"熱海町熱海５丁目８－６０"	
963138000	7	7203	72030017	"963-1380"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町熱海"	"アタミマチアタミ"						"かんぽの宿郡山"	"カンポノヤドコオリヤマ"	"熱海町熱海３丁目１９８"	
963130100	7	7203	72030018	"963-1301"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町石筵"	"アタミマチイシムシロ"									
963130600	7	7203	72030019	"963-1306"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町上伊豆島"	"アタミマチカミイズシマ"									
963130500	7	7203	72030020	"963-1305"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町下伊豆島"	"アタミマチシモイズシマ"									
963130200	7	7203	72030021	"963-1302"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町高玉"	"アタミマチタカタマ"									
963130300	7	7203	72030022	"963-1303"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町玉川"	"アタミマチタマガワ"									
963130700	7	7203	72030023	"963-1307"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町長橋"	"アタミマチナガハシ"									
963130800	7	7203	72030024	"963-1308"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"熱海町中山"	"アタミマチナカヤマ"									
963066400	7	7203	72030025	"963-0664"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"あぶくま台"	"アブクマダイ"									
963070400	7	7203	72030026	"963-0704"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"荒井町"	"アライマチ"									
963804500	7	7203	72030027	"963-8045"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"新屋敷"	"アラヤシキ"									
963887500	7	7203	72030028	"963-8875"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"池ノ台"	"イケノダイ"									
963853300	7	7203	72030028	"963-8533"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"池ノ台"	"イケノダイ"						"株式会社　福島中央テレビ"	"カブシキガイシヤ　フクシマチユウオウテレビ"	"池ノ台１３－２３"	
963882500	7	7203	72030029	"963-8825"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"石塚"	"イシヅカ"									
963855600	7	7203	72030029	"963-8556"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"石塚"	"イシヅカ"						"パナソニック　株式会社　郡山事業所"	"パナソニツク　カブシキガイシヤ　コオリヤマジギヨウシヨ"	"石塚１１１番地"	
963881400	7	7203	72030030	"963-8814"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"石渕町"	"イシブチマチ"									
963803600	7	7203	72030031	"963-8036"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"うねめ町"	"ウネメマチ"									
963800200	7	7203	72030032	"963-8002"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"駅前"	"エキマエ"									
963851900	7	7203	72030032	"963-8519"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"駅前"	"エキマエ"						"株式会社　ＮＴＴ東日本－福島　郡山支店"	"カブシキガイシヤ　エヌテイテイヒガシニホンフクシマ　コオリヤマシテン"	"駅前１丁目１０番１号"	
963858000	7	7203	72030032	"963-8580"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"駅前"	"エキマエ"						"日本生命保険　相互会社　郡山支社"	"ニホンセイメイホケン　ソウゴガイシヤ　コオリヤマシシヤ"	"駅前２丁目１２－２"	
963858500	7	7203	72030032	"963-8585"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"駅前"	"エキマエ"						"公益財団法人　湯浅報恩会　寿泉堂綜合病院"	"コウエキザイダンホウジン　ユアサホウオンカイ　ジユセンドウソウゴウビヨウイン"	"駅前１丁目１－１７"	
963021200	7	7203	72030033	"963-0212"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"逢瀬町河内"	"オウセマチコウズ"									
963021300	7	7203	72030034	"963-0213"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"逢瀬町多田野"	"オウセマチタダノ"									
963021400	7	7203	72030035	"963-0214"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"逢瀬町夏出"	"オウセマチナツイデ"									
963882800	7	7203	72030036	"963-8828"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"大河原"	"オオカワラ"									
963881700	7	7203	72030037	"963-8817"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"大平町"	"オオダイラマチ"									
963020100	7	7203	72030038	"963-0201"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"大槻町"	"オオツキマチ"									
963800100	7	7203	72030039	"963-8001"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"大町"	"オオマチ"									
963885100	7	7203	72030040	"963-8851"	0	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"開成"	"カイセイ"									
963850300	7	7203	72030040	"963-8503"	1	0	"福島県"	"フクシマケン"	"郡山市"	"コオリヤマシ"	"開成"	"カイセイ"						"学校法人　郡山開成学園　郡山女子大学　郡山女子大学短期大学部　郡山女子大学附属高等学校　郡山女子大学附属幼稚園"	"ガツコウホウジン　コオリヤマカイセイガクエン　コオリヤマジヨシダイガク　コオリヤマジヨシダイガクタンキダイガクブ　コオリヤマジヨシダイガクフゾクコウトウガツコウ　コオ"	"開成３丁目２５－２"	
